num_cnt,draw_cnt
6,65
7,64
8,6
9,63
10,67
11,51
12,68
13,67
14,60
15,63
16,70
17,3
18,18
19,65
20,67
21,32
22,67
23,23
24,67
25,42
26,64
27,64
28,61
29,66
30,56
31,64
32,59
33,66
34,41
35,29
36,15
37,67
38,63
39,65
40,67
41,64
42,65
43,16
44,68
45,64
46,66
47,65
48,15
49,69
50,65
51,70
52,63
53,51
54,1
55,19
56,63
57,64
1,72
2,79
3,80
4,75
5,75
6,68
7,80
1,50
2,81
3,79
1,55
2,56
3,76
4,59
5,49
1,4
1,76
1,25
2,26
3,78
4,79
1,69
1,79
1,1
2,60
3,32
4,6
5,108
6,76
7,24
8,142
9,76
1,66
2,65
1,39
2,69
3,85
4,51
1,69
2,9
1,3
1,0
1,7
2,12
1,78
2,77
1,50
2,32
3,2
4,54
5,9
6,80
1,63
1,30
1,69
2,83
1,13
2,58
3,18
1,24
2,78
1,64
2,78
3,15
1,63
1,24
2,138
1,79
2,20
1,80
1,64
2,67
3,19
1,22
1,41
1,44
2,8
3,76
4,57
5,7
6,6
7,8
8,99
9,70
1,1
1,72
2,1
3,14
1,69
1,24
2,74
3,4
1,32
2,18
3,70
1,6
2,12
3,5
1,53
1,20
2,57
3,18
4,6
5,79
6,82
1,34
1,16
2,35
3,6
1,15
2,79
3,17
4,10
5,69
6,80
7,42
8,5
1,66
1,69
2,1
3,49
1,48
2,76
1,68
2,187
3,27
1,36
2,64
1,10
2,56
3,7
4,33
5,75
6,13
1,25
1,66
2,57
1,38
2,17
3,36
1,61
1,54
1,54
2,6
3,115
1,21
2,12
3,82
1,41
2,39
1,19
2,64
3,78
1,1
1,22
1,31
2,78
3,69
1,68
2,76
3,80
4,74
5,52
6,4
7,79
8,1
9,64
10,61
1,16
2,66
3,68
4,69
5,5
6,9
7,66
8,65
1,10
2,19
1,60
2,42
3,75
1,19
2,82
3,68
4,65
5,69
6,70
7,101
1,17
2,65
1,78
2,2
3,31
4,61
5,79
1,32
2,78
3,77
1,11
2,30
3,77
4,78
5,69
6,79
7,70
8,12
9,57
10,70
11,71
1,40
2,50
3,24
4,65
5,65
6,10
1,30
2,75
3,60
1,20
2,80
3,5
4,77
5,96
6,6
7,79
8,33
1,15
2,51
3,64
1,2
2,29
1,74
1,35
2,53
3,75
1,63
1,12
2,48
1,53
2,78
3,2
4,52
5,81
6,44
1,57
2,63
3,64
4,5
1,62
2,82
1,21
2,77
1,5
2,54
3,139
4,80
5,78
6,78
1,50
1,24
2,81
3,80
4,8
5,75
6,74
1,64
1,62
2,1
3,78
4,4
5,12
6,79
1,46
2,58
3,17
1,73
2,5
3,2
4,81
1,23
2,11
1,57
2,75
3,77
4,80
1,32
1,8
2,10
3,56
4,18
5,6
6,74
1,79
2,40
3,80
4,76
5,26
6,45
7,80
1,27
2,14
1,108
1,25
2,40
3,50
1,11
2,85
3,13
4,15
5,81
1,78
2,9
1,4
2,80
1,59
2,86
3,69
4,56
5,78
6,26
7,19
1,59
1,35
1,66
2,61
3,78
4,66
5,57
1,60
2,34
3,68
4,26
1,53
1,17
1,33
2,76
3,82
4,20
5,79
1,78
2,74
3,80
4,76
5,76
6,76
7,82
8,36
9,74
10,78
1,64
1,76
2,78
1,29
2,75
3,77
4,79
5,76
1,79
2,77
3,76
4,76
5,80
6,72
7,49
8,77
9,129
1,37
2,29
1,11
2,75
3,42
4,80
5,74
6,58
7,44
1,75
2,54
1,76
2,8
3,78
4,80
5,12
6,76
7,50
1,56
2,127
1,79
2,69
3,77
4,65
5,75
6,44
1,25
1,66
1,1
2,80
3,75
4,76
5,105
1,41
1,43
2,14
3,57
1,78
1,40
2,46
3,8
4,75
5,49
1,65
1,22
1,16
1,18
2,7
1,1
2,76
1,65
1,15
2,78
3,77
4,33
5,58
1,39
2,67
1,66
2,74
3,75
4,80
1,54
2,42
1,77
2,7
3,76
4,48
5,25
6,76
7,77
8,77
9,76
10,82
1,54
2,49
1,30
2,19
3,74
4,47
5,72
6,92
1,32
2,50
1,6
2,78
3,76
4,77
5,75
1,76
2,78
3,74
4,76
5,23
6,10
7,78
8,77
9,78
10,77
11,77
12,70
13,80
14,101
15,10
16,70
17,33
18,35
19,23
20,38
1,67
2,21
3,65
4,64
5,68
6,45
7,66
8,68
9,21
1,47
2,142
3,75
4,77
1,62
2,79
3,4
1,65
2,76
3,80
4,70
5,77
6,51
7,24
8,52
9,49
10,77
1,53
2,76
1,61
2,5
3,77
4,47
5,63
6,71
7,41
8,68
9,77
10,79
11,81
1,42
2,46
3,30
4,65
5,4
6,69
1,30
2,44
1,77
1,17
1,35
2,75
3,19
1,62
2,78
3,64
4,151
1,51
2,70
3,66
4,69
1,9
2,78
3,57
4,72
1,56
2,76
3,78
1,75
2,79
3,56
4,82
5,81
6,74
7,49
8,62
9,68
10,3
11,77
12,75
13,39
14,17
15,27
1,66
2,70
3,67
4,64
5,67
6,67
1,40
2,78
3,75
4,75
5,17
1,75
2,76
3,75
4,75
5,31
6,111
7,105
8,11
9,76
10,80
11,78
12,76
13,76
14,1
15,80
1,14
2,40
3,65
4,66
1,13
2,78
3,77
1,77
1,78
2,17
3,74
4,65
1,76
2,50
3,76
1,15
2,75
3,80
4,77
5,75
6,78
7,29
8,73
9,67
1,69
2,68
3,66
4,60
1,71
1,68
1,42
2,76
3,101
4,81
5,75
6,23
7,18
8,17
9,79
10,24
11,78
12,80
13,77
14,63
15,45
16,18
17,8
18,20
19,27
1,62
2,74
3,1
4,63
5,68
6,37
7,67
8,65
9,68
1,25
2,51
3,82
4,90
5,78
6,31
7,80
8,80
9,74
10,79
11,19
12,81
13,38
1,21
2,76
1,45
2,75
1,25
2,75
3,8
1,54
2,8
3,131
1,6
2,15
3,78
1,10
2,6
1,57
1,52
2,80
3,18
4,80
1,10
2,68
3,67
1,31
1,26
1,71
2,81
3,64
4,81
5,76
6,58
1,58
1,32
1,50
1,36
2,117
3,69
1,43
2,63
1,10
2,65
1,24
2,24
3,82
1,75
2,5
3,33
4,26
5,79
6,9
7,56
1,8
2,20
3,65
4,22
1,101
1,43
1,2
2,72
1,12
1,22
2,32
1,11
2,78
3,9
4,77
1,48
2,76
3,51
4,76
5,21
6,71
7,79
8,63
9,66
1,2
2,65
1,67
2,46
3,77
1,23
1,14
1,42
1,11
2,77
3,42
4,13
5,77
6,38
7,76
8,4
9,5
1,29
1,45
2,83
1,69
2,71
3,77
4,10
5,75
6,77
7,10
8,64
9,75
10,24
11,4
12,13
13,37
14,77
1,61
2,8
3,65
4,26
5,8
6,67
7,63
8,23
9,71
10,67
11,68
1,81
2,5
1,64
1,38
2,62
1,47
2,76
1,56
1,14
2,56
3,9
4,45
1,37
1,51
1,49
2,70
3,48
1,52
2,67
1,73
1,21
2,62
3,30
4,75
1,50
2,65
1,43
2,18
3,19
4,81
1,74
2,45
3,48
4,6
5,3
6,75
7,56
8,76
1,69
2,75
1,36
2,21
1,11
2,4
3,81
4,20
5,14
1,64
2,67
3,66
1,15
1,45
2,74
3,8
1,9
2,25
3,1
4,69
5,67
1,6
2,79
3,83
4,10
1,21
2,77
3,76
4,78
5,23
6,76
7,6
8,59
9,36
10,79
11,77
12,43
13,77
14,49
15,71
16,48
17,25
18,40
19,81
20,74
21,75
1,21
2,2
3,69
4,66
5,40
6,64
1,41
2,7
3,79
1,39
2,88
3,46
4,76
5,76
6,110
7,10
8,77
9,77
10,77
11,17
12,86
13,82
1,65
2,70
3,70
4,66
5,66
6,17
7,71
1,5
2,48
3,76
4,62
5,36
1,49
2,50
1,31
2,64
3,69
4,47
5,77
1,47
2,13
1,66
1,10
2,80
1,65
2,78
3,5
1,20
2,70
1,44
2,9
3,55
4,71
5,80
6,69
7,10
8,32
9,78
10,77
11,67
12,11
13,7
14,24
15,76
16,75
17,77
18,75
19,2
20,14
21,82
22,58
23,21
24,79
25,53
26,77
27,13
28,79
29,78
30,3
31,49
32,12
33,49
34,79
35,77
36,79
1,40
2,66
3,6
4,11
5,66
6,50
7,37
1,7
2,72
3,63
1,42
2,31
3,21
4,6
1,34
2,50
3,78
4,65
5,81
6,45
7,77
8,101
9,77
1,55
2,47
3,67
1,1
2,74
1,22
2,78
1,22
2,24
3,74
4,78
5,80
6,76
7,65
8,75
1,46
2,15
3,69
1,27
2,79
1,50
2,75
1,55
2,66
3,54
4,81
5,2
6,78
7,72
8,77
9,77
10,77
1,62
2,69
3,67
4,64
1,67
2,4
3,95
1,60
1,24
2,23
3,42
4,86
5,76
1,17
2,18
3,48
1,11
1,30
2,78
3,18
1,36
2,20
3,76
4,84
5,81
6,5
7,12
8,80
9,80
10,60
1,34
2,65
3,15
4,65
1,69
1,77
2,14
3,77
1,49
2,71
3,76
4,68
5,75
6,81
7,78
8,49
9,83
10,78
11,78
12,77
13,76
14,78
15,76
16,84
17,50
18,74
19,77
20,22
21,79
22,83
23,29
24,74
25,73
26,76
27,53
28,75
29,78
30,78
1,8
2,63
3,69
4,67
5,6
6,35
7,64
8,67
9,64
10,64
11,17
12,64
13,66
14,67
15,66
16,67
17,64
18,31
19,14
20,55
21,66
22,14
23,68
24,64
25,64
26,8
27,29
28,12
29,71
1,25
2,80
3,15
4,42
5,8
1,40
1,23
2,5
3,77
4,6
5,49
6,74
7,33
8,49
9,78
10,77
11,46
12,76
13,40
14,77
1,63
2,62
3,15
4,69
5,67
6,65
7,20
1,77
2,4
3,77
1,50
2,61
3,79
4,76
5,34
6,70
7,82
8,78
9,75
1,10
1,20
1,17
2,77
3,38
1,75
2,77
1,39
2,75
3,76
4,38
5,78
6,3
7,5
8,107
9,43
10,48
11,79
12,92
13,79
14,4
15,25
1,62
2,69
3,64
4,64
1,9
2,122
3,12
1,80
2,74
3,7
1,41
2,79
3,2
4,78
5,32
6,74
7,76
8,23
9,62
1,31
1,42
2,71
3,87
4,41
1,34
1,26
1,11
1,57
2,5
1,6
1,63
2,1
1,87
1,17
2,65
1,3
1,76
2,42
1,3
2,74
3,78
4,76
1,30
1,49
2,81
3,74
4,39
1,2
2,66
3,2
1,36
2,74
1,33
2,15
3,2
4,77
5,48
6,21
7,54
8,63
9,73
10,81
11,106
12,54
13,17
14,79
15,79
1,64
2,20
3,22
4,67
5,18
6,4
7,2
8,69
9,63
10,71
1,12
2,66
3,49
4,49
5,77
1,66
2,22
3,24
4,74
1,7
2,17
3,78
4,79
5,61
6,54
7,71
8,28
9,128
10,14
11,76
12,11
13,75
1,17
2,64
3,36
4,66
5,70
6,21
7,27
1,71
1,74
2,77
3,7
4,15
5,80
1,81
2,1
3,77
4,81
5,77
6,66
7,76
8,79
9,138
1,69
2,68
3,17
4,68
1,28
2,78
1,66
1,75
2,52
3,47
4,77
1,62
2,66
3,65
1,23
2,51
1,26
2,79
1,64
2,80
3,4
4,24
5,78
6,58
7,79
1,65
1,77
2,79
1,78
2,78
3,10
4,88
5,61
6,59
7,38
8,24
9,81
1,66
2,45
1,79
2,81
3,28
1,67
2,78
1,7
2,18
3,75
4,20
5,78
6,78
7,16
1,66
2,1
1,56
2,78
3,75
4,72
5,11
6,51
7,83
1,19
2,66
3,63
1,76
2,2
1,102
2,51
3,73
4,31
5,79
6,34
7,18
8,77
9,78
10,1
11,77
12,73
13,79
14,77
15,77
16,27
17,80
18,77
19,77
1,9
1,3
2,77
3,19
4,72
1,60
2,14
1,19
2,45
3,72
4,64
1,46
2,62
1,10
2,10
1,66
2,78
1,77
2,34
3,58
4,40
5,6
6,49
7,45
1,50
2,8
3,23
4,65
5,64
1,22
1,17
2,54
1,75
2,53
3,81
4,23
5,79
6,76
7,76
8,71
9,82
10,75
11,77
12,67
13,77
14,36
15,80
16,11
17,82
18,77
19,12
20,29
21,81
22,81
23,77
24,74
25,70
1,68
2,59
3,31
4,70
5,25
6,12
7,64
8,26
9,11
10,65
11,45
12,67
13,67
14,65
15,65
16,63
17,3
18,58
19,40
20,22
1,79
2,18
3,5
4,18
5,72
6,76
7,77
1,22
1,9
2,39
3,77
4,44
5,79
6,10
7,77
8,78
1,57
2,20
3,58
4,44
1,69
2,76
3,46
4,64
5,78
6,18
7,83
1,68
2,76
1,66
2,75
3,77
4,70
5,115
6,77
1,68
2,63
3,67
4,67
5,38
6,9
1,28
2,36
3,2
4,44
5,11
1,54
1,30
2,21
3,28
4,75
1,27
1,99
2,26
1,59
1,33
2,78
3,77
4,76
5,78
6,53
7,72
1,28
1,50
2,78
1,63
2,96
3,15
4,57
1,16
1,80
2,75
3,2
4,41
1,112
2,75
3,75
4,78
5,74
6,82
1,71
2,51
1,36
1,10
2,65
1,25
2,5
3,72
1,36
2,63
3,67
1,31
2,24
3,79
1,60
2,79
3,133
4,69
5,78
6,13
7,79
8,77
9,78
1,41
2,67
3,65
1,29
2,74
3,42
4,108
1,45
2,77
1,18
2,77
3,33
4,2
5,20
6,78
7,75
8,80
9,79
10,5
11,79
12,3
13,82
14,77
15,75
16,80
17,13
18,23
19,64
20,4
21,35
1,59
2,68
3,71
4,66
5,34
6,63
7,65
8,64
9,66
10,68
11,10
1,16
2,42
3,78
1,1
2,11
3,71
4,79
5,80
6,75
7,77
8,85
9,37
10,107
11,79
12,40
1,61
2,68
3,38
4,66
5,67
6,41
7,65
1,87
2,79
3,80
1,28
1,66
2,31
3,78
4,107
1,35
1,23
2,47
1,6
1,78
1,27
1,72
1,74
2,12
3,78
4,9
5,13
6,78
7,12
8,11
9,67
1,16
2,47
1,11
1,75
1,3
2,23
3,74
4,72
5,79
6,52
7,79
8,75
9,41
10,37
1,67
2,65
3,45
4,65
1,76
2,83
3,56
1,24
2,16
1,66
2,30
3,137
1,66
1,14
2,83
1,21
2,25
1,40
2,2
3,70
4,1
5,71
6,78
7,5
8,70
9,114
1,50
2,14
3,67
4,65
5,19
1,56
1,64
1,46
2,58
3,77
4,32
5,62
6,77
1,26
1,98
2,67
3,24
1,36
2,10
3,41
1,75
2,12
3,82
1,41
1,47
1,24
2,3
3,135
4,76
1,11
2,67
1,9
2,57
1,22
2,39
3,39
1,65
2,78
3,76
4,65
5,40
6,69
7,70
8,80
1,33
2,34
3,77
4,23
1,74
2,16
3,82
4,77
5,76
6,78
7,28
8,60
9,81
10,32
11,66
12,78
13,47
14,64
15,68
16,11
17,12
18,76
19,78
20,75
21,82
1,57
2,67
3,15
4,64
5,54
1,23
2,76
1,40
2,81
3,59
4,44
5,69
1,33
2,39
1,4
2,17
3,21
4,122
1,68
1,3
2,31
3,21
4,84
5,78
1,29
2,13
1,68
2,76
1,62
2,77
3,99
4,15
5,82
6,80
1,65
1,53
2,76
3,71
4,82
1,82
2,23
1,36
2,79
3,74
1,36
1,18
2,49
1,24
2,54
1,68
2,73
3,80
4,67
5,65
6,70
7,17
8,77
1,29
2,65
3,46
4,69
1,68
1,67
2,52
3,77
4,79
5,26
1,5
2,49
3,68
1,66
2,94
3,72
1,77
1,6
2,106
3,35
4,47
1,4
2,79
1,11
2,79
1,76
2,1
3,4
4,72
5,15
6,68
7,55
8,131
9,78
1,59
2,53
3,63
1,37
1,39
1,42
2,9
1,34
1,6
1,45
2,41
3,79
1,75
2,80
3,18
4,32
5,78
6,79
7,76
8,79
9,7
10,79
11,69
12,77
13,76
14,20
15,75
16,15
17,81
18,77
1,28
2,1
3,2
4,25
5,68
6,64
7,15
8,11
9,67
10,68
11,35
12,63
13,67
14,66
15,69
1,4
1,23
2,80
3,30
1,61
2,70
3,75
4,61
5,55
6,79
7,79
1,8
2,65
3,65
4,13
1,41
1,49
1,42
2,77
3,77
4,106
5,80
1,80
2,44
1,14
2,74
3,45
1,33
2,15
3,78
4,61
5,119
6,72
1,16
2,68
1,52
2,41
3,74
1,12
2,8
1,62
2,54
3,6
1,6
2,65
1,45
1,38
2,78
3,74
4,78
5,49
6,78
7,138
8,49
9,83
10,26
1,51
2,65
3,70
4,66
1,34
1,73
1,48
2,77
1,5
2,7
3,7
4,72
5,52
6,13
7,3
1,28
1,11
1,21
1,31
2,81
3,76
1,55
2,27
3,76
4,77
5,76
6,16
7,80
8,82
9,76
10,63
11,78
1,62
2,12
3,66
4,65
5,22
6,46
7,65
1,12
2,8
3,6
1,55
2,77
3,79
4,78
5,15
6,78
7,79
8,4
9,16
10,74
1,3
1,26
2,13
3,78
1,24
2,27
3,57
4,77
5,10
6,80
7,68
8,76
9,76
1,61
1,56
2,28
1,54
1,32
2,77
3,74
1,27
2,72
3,67
1,67
2,58
1,80
2,2
3,37
4,78
5,82
6,33
1,16
1,68
2,73
3,65
4,84
1,24
2,80
1,7
2,13
3,140
4,56
5,33
1,69
2,30
3,36
4,23
5,73
1,77
2,56
1,65
2,78
3,78
4,75
5,57
6,45
7,17
8,5
9,75
10,14
1,66
2,44
1,50
2,78
3,84
4,29
1,23
2,77
1,8
2,75
3,80
4,64
5,33
6,5
7,27
8,95
1,53
2,67
3,57
4,68
1,31
2,11
3,21
1,77
2,75
1,52
2,58
3,17
4,78
1,70
2,45
3,77
4,42
5,22
6,73
1,38
2,65
3,26
4,67
5,64
6,69
7,66
1,71
2,35
3,123
4,1
1,7
2,78
1,37
2,75
3,13
4,82
5,50
6,46
1,76
1,18
2,8
3,78
4,68
5,10
1,70
2,14
1,79
2,77
3,79
4,78
5,14
1,10
2,34
3,5
4,4
5,40
6,78
7,78
8,24
9,77
10,8
11,76
12,120
13,55
14,38
15,1
1,68
1,36
2,56
3,30
4,8
1,77
1,26
2,47
3,37
4,77
5,39
1,18
2,65
3,64
4,68
1,17
2,77
3,30
1,76
2,72
3,9
4,4
5,10
1,64
1,22
2,29
1,69
1,38
2,4
1,19
2,11
3,81
4,80
1,67
2,77
3,84
4,76
5,80
6,83
7,76
8,77
9,56
10,78
11,78
12,77
13,79
14,38
15,29
16,77
17,76
18,76
19,82
20,64
21,81
22,77
23,80
24,12
25,105
26,48
27,1
28,78
1,63
2,65
3,66
4,66
5,69
6,67
7,63
8,66
1,50
1,59
2,44
1,36
2,80
3,9
4,24
5,75
6,30
7,3
8,81
1,21
2,58
1,68
2,77
3,73
4,52
5,77
6,10
1,31
1,51
1,48
2,15
3,69
4,80
5,77
1,15
1,70
1,44
1,7
2,78
3,79
4,76
5,58
1,11
1,73
1,77
2,75
3,60
1,63
2,76
3,76
4,46
5,80
6,14
7,40
8,7
9,8
10,78
11,74
12,72
1,79
2,122
1,11
2,2
3,75
1,62
2,80
3,28
4,76
5,78
6,78
7,52
8,53
9,29
10,42
11,74
12,80
1,59
2,63
3,66
4,67
5,67
6,2
1,58
2,74
1,55
1,58
2,74
3,78
4,18
5,56
6,54
1,62
1,88
1,43
2,79
1,17
2,22
3,76
4,77
5,21
6,11
7,81
8,63
9,15
10,66
11,29
12,77
13,75
1,19
2,67
3,68
4,5
5,11
6,21
1,66
1,34
1,77
2,23
3,80
4,32
5,82
1,30
1,78
2,78
3,55
1,61
2,80
3,53
4,53
5,79
6,14
7,78
1,58
2,67
3,69
1,24
2,77
3,79
1,69
2,55
3,77
4,77
5,55
6,68
7,140
8,19
9,75
10,77
11,79
12,95
13,32
14,81
1,57
2,8
3,11
4,51
5,37
6,67
7,17
8,66
9,65
10,65
11,64
12,53
13,67
14,2
15,69
1,24
2,81
3,7
4,36
5,6
6,71
1,77
1,77
2,67
3,79
4,34
5,79
6,74
7,82
8,15
1,47
2,68
3,65
4,66
5,2
6,31
7,68
1,81
1,54
1,23
2,77
3,62
4,16
5,23
6,76
1,47
2,31
3,66
1,56
1,18
2,38
1,67
1,65
2,63
3,51
1,65
2,58
1,75
1,82
2,81
1,32
2,19
3,81
4,46
5,74
6,50
7,65
8,120
9,81
10,82
11,82
1,66
2,66
3,68
1,91
2,75
3,9
1,35
2,26
1,53
2,2
3,74
4,67
5,27
6,37
7,25
1,39
2,67
3,66
4,34
5,21
6,1
1,33
1,1
2,44
3,67
4,99
5,21
1,20
2,62
3,54
1,57
2,76
1,37
2,81
3,74
4,77
5,43
6,78
7,61
8,24
9,79
10,81
1,67
1,32
2,91
3,13
4,28
5,2
1,44
2,45
3,81
4,75
1,59
2,79
3,47
4,81
5,79
6,50
7,7
8,81
9,83
10,97
11,90
1,66
2,14
3,28
1,62
2,75
3,62
1,53
2,28
3,74
1,25
2,78
3,75
4,5
5,13
6,81
7,59
8,9
9,29
10,58
11,12
12,19
13,78
14,4
1,55
2,66
3,61
4,58
5,63
1,74
1,75
2,36
3,76
4,5
1,9
2,54
3,66
4,77
5,140
6,77
7,12
8,51
9,55
10,76
11,2
12,66
1,57
1,35
2,11
1,26
2,34
3,35
1,60
2,58
1,68
1,35
1,7
2,12
3,5
4,76
1,63
2,82
3,38
4,105
5,77
6,47
1,69
1,16
2,72
1,39
2,81
1,124
2,68
3,41
4,87
1,47
2,65
3,37
4,18
1,30
2,20
1,41
2,37
3,3
1,41
2,74
3,10
4,79
5,74
6,64
7,79
8,22
9,78
10,23
11,76
1,60
2,68
1,39
2,31
3,18
1,75
2,71
1,21
1,20
2,44
1,54
2,3
3,4
4,83
1,28
2,75
3,80
4,4
5,22
6,15
7,76
8,76
9,7
10,80
11,75
12,79
1,41
2,33
1,78
2,76
3,24
1,63
2,4
1,4
1,1
2,65
3,59
4,15
5,37
1,33
2,75
3,76
4,123
5,67
1,65
2,66
3,67
1,21
2,37
3,50
1,7
1,6
1,12
2,1
1,77
2,64
1,117
2,53
3,89
4,74
5,22
1,38
2,73
1,44
2,47
1,8
2,77
3,141
1,45
2,69
3,52
1,66
2,32
3,31
1,6
2,15
3,49
1,37
2,80
3,38
4,10
5,74
6,39
7,80
8,1
9,29
1,37
2,1
3,58
4,4
1,67
1,45
1,76
2,99
3,16
1,62
2,46
1,2
2,15
1,1
1,10
2,17
3,81
1,15
2,45
3,35
4,19
1,35
2,63
1,74
2,49
1,51
1,30
2,79
3,48
4,57
5,107
6,80
1,46
1,53
1,49
2,18
3,3
4,79
5,78
6,5
7,76
8,40
9,82
10,7
11,14
1,63
2,21
1,110
2,77
1,1
2,3
1,76
2,21
1,11
2,75
3,1
4,6
5,76
6,11
7,50
1,138
1,76
2,4
3,82
4,43
5,15
6,76
7,77
8,78
9,76
10,80
11,43
12,56
13,75
14,80
1,77
2,76
3,77
4,79
5,78
6,53
7,51
8,81
9,76
10,78
11,74
12,77
13,74
14,77
15,76
16,42
17,78
18,78
19,77
20,75
21,76
22,51
23,74
24,76
25,28
26,78
27,77
28,77
29,79
30,36
31,78
32,77
33,40
34,78
35,19
36,48
37,78
38,4
39,77
40,22
41,78
42,1
43,77
44,45
45,80
46,78
47,77
48,76
49,78
50,77
51,80
52,35
53,84
54,89
55,85
56,20
57,79
58,40
59,56
60,30
61,16
62,81
63,81
64,71
65,79
66,76
67,76
68,76
69,74
70,75
71,77
72,53
73,77
74,81
75,76
76,78
77,59
78,77
79,78
80,82
81,74
82,79
83,51
84,75
85,64
86,74
1,5
2,66
3,66
4,68
5,63
6,66
7,50
8,54
9,17
10,65
11,66
12,58
13,55
14,47
15,69
16,45
17,15
18,69
19,68
20,71
21,69
22,68
23,68
24,68
25,68
26,68
27,65
28,65
29,70
30,72
31,21
32,17
33,65
34,69
35,12
36,67
37,67
38,65
39,25
40,43
41,66
42,70
43,57
44,23
45,63
46,19
47,65
48,18
49,66
50,15
51,36
52,64
53,58
54,64
55,68
56,26
57,66
58,69
59,63
60,42
61,65
62,4
63,64
64,64
65,66
66,63
67,62
68,52
69,20
70,64
71,62
72,65
73,71
74,18
75,70
76,64
77,66
78,65
79,65
80,19
81,8
82,38
83,64
84,65
85,50
86,66
87,67
88,64
89,68
1,69
2,80
3,31
4,77
5,44
6,39
7,76
8,75
9,85
10,40
11,21
12,27
13,13
14,79
15,4
16,72
17,76
18,75
19,47
20,77
21,81
22,81
23,48
24,1
25,77
26,76
27,78
28,79
29,55
30,83
31,75
32,81
33,78
34,21
35,77
36,75
37,75
38,9
39,77
40,76
1,14
1,76
2,20
3,74
4,33
5,75
6,8
1,66
1,70
2,56
3,74
1,2
2,45
1,18
2,76
3,93
4,43
5,81
6,76
7,10
8,82
9,7
10,33
11,34
1,68
1,16
2,49
1,15
1,3
2,73
3,10
4,85
1,30
1,9
2,52
1,33
2,50
3,78
1,53
1,56
2,62
1,58
2,75
3,30
1,19
2,11
3,52
4,79
1,9
2,69
3,67
1,72
2,38
3,75
4,46
1,20
2,41
1,17
2,19
3,18
4,78
5,79
1,65
1,78
1,26
1,4
2,79
1,3
2,78
3,80
4,49
5,47
6,2
7,34
8,79
1,62
2,66
3,8
1,76
2,78
1,1
2,74
3,83
4,67
5,36
6,56
7,54
8,27
1,53
1,8
1,80
2,50
1,30
2,57
3,78
4,75
5,62
6,69
7,80
8,77
9,30
10,78
11,69
12,76
13,6
14,29
15,74
1,65
2,66
3,29
1,18
2,58
3,75
4,45
1,18
2,78
3,80
1,72
2,77
3,50
4,77
5,83
6,80
7,83
1,65
1,104
2,10
1,27
2,16
1,8
2,84
3,82
4,38
5,90
6,38
1,55
1,13
2,30
3,87
1,1
2,14
3,38
1,17
2,64
3,79
4,84
5,78
6,48
7,80
8,4
1,59
2,66
3,15
1,81
2,74
3,60
1,61
2,77
1,58
2,80
3,77
4,78
5,78
6,10
7,59
8,95
9,51
10,19
11,77
1,25
2,34
3,63
4,71
1,66
2,76
3,72
1,46
2,82
1,9
2,33
3,78
4,45
5,59
6,71
7,77
8,78
9,66
10,77
11,76
1,36
2,60
3,65
4,68
1,76
2,82
3,81
4,82
1,81
2,56
3,128
4,23
5,4
6,29
7,76
8,76
9,29
10,54
11,78
12,82
13,80
14,43
1,53
2,70
3,13
4,59
5,64
1,14
2,83
3,87
4,63
1,6
2,58
3,59
1,22
2,75
3,69
4,77
5,80
1,17
1,11
2,48
3,49
1,64
1,54
1,70
2,79
3,80
4,78
1,66
2,63
3,8
1,39
2,78
3,74
4,21
5,78
6,77
1,74
2,78
3,75
4,27
5,76
6,21
7,40
8,70
9,76
10,82
11,76
12,27
13,37
14,64
1,69
2,65
3,69
4,62
5,69
1,70
1,77
2,53
1,79
2,77
3,67
4,55
5,42
6,80
1,13
1,92
1,8
2,1
1,76
1,72
2,78
3,69
4,48
5,75
6,33
1,9
2,10
1,75
1,75
2,77
3,5
4,44
5,76
1,44
2,79
1,77
2,77
3,75
4,78
5,41
6,78
7,78
8,85
9,76
10,78
11,79
12,75
13,65
1,53
2,64
3,22
4,65
5,67
6,70
7,73
8,68
9,21
1,49
2,80
1,65
2,44
1,4
2,66
3,79
4,99
5,42
1,66
1,89
1,25
2,24
1,63
1,19
2,65
3,34
1,46
2,95
3,79
4,86
1,71
2,69
1,14
2,81
1,68
2,65
3,61
4,76
1,49
2,67
1,71
1,49
2,60
1,37
2,147
3,2
4,33
5,21
1,19
2,3
3,1
1,23
2,49
1,1
2,79
3,83
4,41
5,81
6,11
7,78
8,77
9,1
10,40
11,79
12,79
13,77
1,54
2,7
1,68
1,27
2,79
3,76
1,67
2,77
3,80
4,34
5,65
6,76
7,18
8,76
9,65
10,72
1,6
2,65
1,36
2,31
3,44
4,71
5,5
6,79
7,18
8,75
9,80
10,2
11,77
1,73
2,36
1,25
2,67
3,56
4,3
5,65
6,34
7,77
1,65
1,69
2,75
3,85
4,47
1,28
2,40
3,16
4,4
5,17
1,31
2,68
3,2
4,18
5,80
6,80
7,18
8,79
9,77
10,75
11,21
12,15
13,96
1,27
2,50
3,64
4,38
5,70
6,67
7,67
8,64
1,66
2,51
1,19
2,17
3,77
4,77
5,74
1,82
2,72
3,20
4,77
5,55
6,77
7,76
1,64
2,69
3,68
4,17
5,3
6,64
1,110
2,89
1,37
1,49
2,77
3,40
4,79
1,48
1,67
1,32
2,78
3,77
4,16
1,20
2,81
1,12
2,77
1,34
2,76
3,79
4,78
5,78
6,76
7,43
8,76
9,38
10,2
11,76
12,25
13,5
14,24
1,57
2,7
3,65
4,51
5,68
6,69
7,68
